30,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,FURNISHINGS,"""Howard Miller 13-3/4"""" Diameter Brushed Chrome Round Wall Clock""",124.20,3,0.20,15.53,NULL,Medium Value,2014-10-17,11
31,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10001509,Office Supplies,ENVELOPES,Poly String Tie Envelopes,3.26,2,0.20,1.10,NULL,Medium Value,2014-10-17,11
32,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004042,Office Supplies,ART,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.30,6,0.20,9.71,NULL,Medium Value,2014-10-17,11
33,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001525,Office Supplies,BINDERS,"""Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Executive Red""",6.86,6,0.70,-5.72,NULL,Medium Value,2014-10-17,11
34,US-2015-150630,2015-09-17,2015-09-21,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001683,Office Supplies,ART,Lumber Crayons,15.76,2,0.20,3.55,NULL,Medium Value,2014-10-17,11
35,CA-2017-107727,2017-10-19,2017-10-23,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10000249,Office Supplies,PAPER,Easy-staple paper,29.47,3,0.20,9.95,NULL,Medium Value,2014-08-08,38
36,CA-2016-117590,2016-12-08,2016-12-10,First Class,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,TEC-PH-10004977,Technology,PHONES,GE 30524EE4,1097.54,7,0.20,123.47,NULL,Low Value,2015-10-08,14
37,CA-2016-117590,2016-12-08,2016-12-10,First Class,GH-14485,Gene Hale,Corporate,United States,Richardson,Texas,75080,Central,FUR-FU-10003664,Furniture,FURNISHINGS,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",190.92,5,0.60,-147.96,NULL,Low Value,2015-10-08,14
38,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,OFF-EN-10002986,Office Supplies,ENVELOPES,"""#10-4 1/8"""" x 9 1/2"""" Premium Diagonal Seam Envelopes""",113.33,9,0.20,35.42,NULL,Medium Value,2014-05-06,19
39,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10002545,Furniture,BOOKCASES,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",532.40,3,0.32,-46.98,NULL,Medium Value,2014-05-06,19
40,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004218,Furniture,CHAIRS,"Global Fabric Manager's Chair, Dark Gray",212.06,3,0.30,-15.15,NULL,Medium Value,2014-05-06,19
41,CA-2015-117415,2015-12-27,2015-12-31,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Houston,Texas,77041,Central,TEC-PH-10000486,Technology,PHONES,Plantronics HL10 Handset Lifter,371.17,4,0.20,41.76,NULL,Medium Value,2014-05-06,19
42,CA-2017-120999,2017-09-10,2017-09-15,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Naperville,Illinois,60540,Central,TEC-PH-10004093,Technology,PHONES,Panasonic Kx-TS550,147.17,4,0.20,16.56,NULL,Medium Value,2014-02-20,43
43,CA-2016-101343,2016-07-17,2016-07-22,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003479,Office Supplies,STORAGE,"Eldon Base for stackable storage shelf, platinum",77.88,2,0.00,3.89,NULL,Medium Value,2014-04-08,27
44,CA-2017-139619,2017-09-19,2017-09-23,Standard Class,ES-14080,Erin Smith,Corporate,United States,Melbourne,Florida,32935,South,OFF-ST-10003282,Office Supplies,STORAGE,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.62,2,0.20,9.56,NULL,Medium Value,2014-10-02,35
45,CA-2016-118255,2016-03-11,2016-03-13,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,TEC-AC-10000171,Technology,ACCESSORIES,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0.00,19.77,NULL,Low Value,2014-09-13,18
46,CA-2016-118255,2016-03-11,2016-03-13,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10003291,Office Supplies,BINDERS,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0.00,8.21,NULL,Low Value,2014-09-13,18
47,CA-2014-146703,2014-10-20,2014-10-25,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001713,Office Supplies,STORAGE,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.00,8.48,NULL,Medium Value,2014-03-23,7
48,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,TEC-AC-10002167,Technology,ACCESSORIES,Imationn+á8gb Micro Traveldrive Usb 2.0n+áFlash Drive,45.00,3,0.00,4.95,NULL,Medium Value,2014-08-19,22
49,CA-2016-169194,2016-06-20,2016-06-25,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10003988,Technology,PHONES,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.80,2,0.00,6.10,NULL,Medium Value,2014-08-19,22
50,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,OFF-BI-10004410,Office Supplies,BINDERS,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0.00,17.96,NULL,Low Value,2014-01-03,15
51,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,OFF-LA-10002762,Office Supplies,LABELS,Avery 485,75.18,6,0.00,35.33,NULL,Low Value,2014-01-03,15
52,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,FUR-FU-10001706,Furniture,FURNISHINGS,Longer-Life Soft White Bulbs,6.16,2,0.00,2.96,NULL,Low Value,2014-01-03,15
53,CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Darren Powers,Consumer,United States,New Albany,Indiana,47150,Central,FUR-CH-10003061,Furniture,CHAIRS,"Global Leather Task Chair, Black",89.99,1,0.00,17.10,NULL,Low Value,2014-01-03,15
54,CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,10024,East,OFF-FA-10000304,Office Supplies,FASTENERS,Advantus Push Pins,15.26,7,0.00,6.26,NULL,Low Value,2014-08-25,28
55,CA-2016-105816,2016-12-11,2016-12-17,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,10024,East,TEC-PH-10002447,Technology,PHONES,AT&T CL83451 4-Handset Telephone,1029.95,5,0.00,298.69,NULL,Low Value,2014-08-25,28
56,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-ST-10000604,Office Supplies,STORAGE,Home/Office Personal File Carts,208.56,6,0.00,52.14,NULL,Low Value,2016-06-17,0
57,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-PA-10001569,Office Supplies,PAPER,Xerox 232,32.40,5,0.00,15.55,NULL,Low Value,2016-06-17,0
58,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003968,Furniture,CHAIRS,Novimex Turbo Task Chair,319.41,5,0.10,7.10,NULL,Low Value,2016-06-17,0
59,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-PA-10000587,Office Supplies,PAPER,"Array Parchment Paper, Assorted Colors",14.56,2,0.00,6.99,NULL,Low Value,2016-06-17,0
60,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,TEC-AC-10002167,Technology,ACCESSORIES,Imationn+á8gb Micro Traveldrive Usb 2.0n+áFlash Drive,30.00,2,0.00,3.30,NULL,Low Value,2016-06-17,0
61,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-BI-10001460,Office Supplies,BINDERS,Plastic Binding Combs,48.48,4,0.20,16.36,NULL,Low Value,2016-06-17,0
62,CA-2016-111682,2016-06-17,2016-06-18,First Class,TB-21055,Ted Butterfield,Consumer,United States,Troy,New York,12180,East,OFF-AR-10001868,Office Supplies,ART,Prang Dustless Chalk Sticks,1.68,1,0.00,0.84,NULL,Low Value,2016-06-17,0
63,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10004633,Technology,ACCESSORIES,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,2,0.00,6.15,NULL,Medium Value,2014-03-30,20
64,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001078,Office Supplies,BINDERS,"""Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"""" X 11""""""",25.82,6,0.20,9.36,NULL,Medium Value,2014-03-30,20
65,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003892,Office Supplies,PAPER,Xerox 1943,146.73,3,0.00,68.96,NULL,Medium Value,2014-03-30,20
66,CA-2015-135545,2015-11-24,2015-11-30,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10000397,Furniture,FURNISHINGS,Luxo Economy Swing Arm Lamp,79.76,4,0.00,22.33,NULL,Medium Value,2014-03-30,20
67,US-2015-164175,2015-04-30,2015-05-05,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,CHAIRS,"Global Value Mid-Back Manager's Chair, Gray",213.12,5,0.30,-15.22,NULL,Low Value,2014-04-15,12
68,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,OFF-AR-10002671,Office Supplies,ART,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.02,8,0.20,111.30,NULL,Medium Value,2014-01-14,11
69,CA-2014-106376,2014-12-05,2014-12-10,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,PHONES,netTALK DUO VoIP Telephone Service,167.97,4,0.20,62.99,NULL,Medium Value,2014-01-14,11
70,CA-2016-119823,2016-06-04,2016-06-06,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,Office Supplies,PAPER,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0.00,35.66,NULL,High Value,2014-11-11,19
71,CA-2016-106075,2016-09-18,2016-09-23,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004654,Office Supplies,BINDERS,Avery Binding System Hidden Tab Executive Style Index Sets,4.62,1,0.20,1.73,NULL,Low Value,2015-10-02,11
72,CA-2017-114440,2017-09-14,2017-09-17,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,PAPER,"""Telephone Message Books with Fax/Mobile Section, 5 1/2"""" x 3 3/16""""""",19.05,3,0.00,8.76,NULL,Medium Value,2014-10-17,35
73,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,CHAIRS,High-Back Leather Manager's Chair,831.94,8,0.20,-114.39,NULL,High Value,2014-06-22,10
74,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,FURNISHINGS,"""Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"""" x 48""""""",97.04,2,0.20,1.21,NULL,High Value,2014-06-22,10
75,US-2015-134026,2015-04-26,2015-05-02,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,STORAGE,Safco Industrial Wire Shelving System,72.78,1,0.20,-18.20,NULL,High Value,2014-06-22,10
76,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,BINDERS,Economy Binders,1.25,3,0.80,-1.93,NULL,Low Value,2014-12-30,36
77,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,FURNISHINGS,"""6"""" Cubicle Wall Clock, Black""",9.71,3,0.60,-5.82,NULL,Low Value,2014-12-30,36
78,US-2017-118038,2017-12-09,2017-12-11,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,STORAGE,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.20,2.72,NULL,Low Value,2014-12-30,36
79,US-2014-147606,2014-11-26,2014-12-01,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,FURNISHINGS,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.30,5,0.60,-14.48,NULL,High Value,2014-06-22,5
80,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,APPLIANCES,"""1.7 Cubic Foot Compact """"Cube"""" Office Refrigerators""",208.16,1,0.00,56.20,NULL,Medium Value,2015-06-20,12
81,CA-2016-127208,2016-06-12,2016-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,BINDERS,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.00,8.04,NULL,Medium Value,2015-06-20,12
82,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,ART,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.90,5,0.00,4.17,NULL,Medium Value,2014-09-20,1
83,CA-2014-139451,2014-10-12,2014-10-16,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,STORAGE,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.00,6.20,NULL,Medium Value,2014-09-20,1
84,CA-2015-149734,2015-09-03,2015-09-08,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,ENVELOPES,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.98,7,0.20,62.81,NULL,Low Value,2014-11-18,10
85,US-2017-119662,2017-11-13,2017-11-16,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,STORAGE,Safco Industrial Wire Shelving,230.38,3,0.20,-48.95,NULL,Medium Value,2014-09-26,38
86,CA-2017-140088,2017-05-28,2017-05-30,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,CHAIRS,Novimex Swivel Fabric Task Chair,301.96,2,0.00,33.22,NULL,Medium Value,2014-03-23,38
87,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,ACCESSORIES,Logitechn+áLS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.00,6.80,NULL,Low Value,2014-05-11,41
88,CA-2017-155558,2017-10-26,2017-11-02,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,LABELS,Avery 511,6.16,2,0.00,2.96,NULL,Low Value,2014-05-11,41
89,CA-2016-159695,2016-04-05,2016-04-10,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,STORAGE,Eldon Portable Mobile Manager,158.37,7,0.20,13.86,NULL,Medium Value,2014-04-11,24
90,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,ART,Turquoise Lead Holder with Pocket Clip,20.10,3,0.00,6.63,NULL,Low Value,2016-06-14,3
91,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,PHONES,Panasonic Kx-TS550,73.58,2,0.20,8.28,NULL,Low Value,2016-06-14,3
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,PAPER,Xerox 1995,6.48,1,0.00,3.11,NULL,Low Value,2016-06-14,3
93,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,PAPER,Xerox 1999,12.96,2,0.00,6.22,NULL,Low Value,2014-08-26,5
94,CA-2015-149587,2015-01-31,2015-02-05,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,FURNISHINGS,"""Seth Thomas 13 1/2"""" Wall Clock""",53.34,3,0.00,16.54,NULL,Low Value,2014-08-26,5
